CRN,RES_TM_min
2014032477,3.0
2014032478,0.0
2014032479,1.0
2014032480,7.0
2014032481,4.0
2014032482,5.0
2014032483,1.0
2014032484,5.0
2014032485,2.0
2014032486,15.0
2014032487,3.0
2014032488,20.0
2014032489,6.0
2014032490,7.0
2014032492,2.0
2014032493,5.0
2014032494,1.0
2014032495,9.0
2014032496,12.0
2014032498,1.0
2014032499,4.0
2014032501,14.0
2014032502,5.0
2014032503,1.0
2014032504,0.0
2014032505,1.0
2014032506,16.0
2014032507,7.0
2014032509,2.0
2014032510,6.0
2014032511,21.0
2014032512,2.0
2014032513,4.0
2014032647,20.0
2014032650,7.0
2014032652,4.0
2014032653,5.0
2014032656,6.0
2014032658,15.0
2014032660,42.0
2014032661,6.0
2014032662,7.0
2014032924,15.0
2014032925,28.0
2014032927,5.0
2014032990,3.0
2014033193,2.0
2014033406,8.0
2014033575,0.0
2014033674,6.0
2014033676,0.0
2014033677,18.0
2014033678,10.0
2014033771,1.0
2014033772,1.0
2014033948,9.0
2014033951,18.0
2014033952,9.0
2014033953,6.0
2014033954,29.0
2014033955,25.0
2014033956,30.0
2014033957,16.0
2014033959,7.0
2014033961,25.0
2014033963,12.0
2014034017,1.0
2014034126,11.0
2014034127,10.0
2014034128,2.0
2014034130,5.0
2014034131,1.0
2014034132,5.0
2014034133,4.0
2014034134,6.0
2014034135,12.0
2014034136,5.0
2014034137,0.0
2014034138,2.0
2014034139,1.0
2014034140,7.0
2014034141,9.0
2014034142,5.0
2014034143,10.0
2014034144,4.0
2014034145,3.0
2014034146,0.0
2014034148,7.0
2014034149,6.0
2014034150,6.0
2014034151,6.0
2014034152,10.0
2014034153,7.0
2014034154,2.0
2014034155,2.0
2014034156,5.0
2014034157,2.0
2014034158,2.0
2014034159,8.0
2014034160,0.0
2014034161,6.0
2014034162,3.0
2014034163,2.0
2014034164,3.0
2014034165,4.0
2014034167,4.0
2014034169,3.0
2014034170,10.0
2014034171,0.0
2014034172,7.0
2014034173,15.0
2014034174,5.0
2014034175,4.0
2014034176,10.0
2014034177,3.0
2014034178,18.0
2014034179,0.0
2014034181,4.0
2014034184,3.0
2014034185,1.0
2014034188,7.0
2014034189,3.0
2014034190,4.0
2014034191,5.0
2014034192,2.0
2014034193,2.0
2014034194,19.0
2014034195,3.0
2014034205,4.0
2014034206,15.0
2014034207,2.0
2014034208,3.0
2014034209,9.0
2014034210,31.0
2014034211,2.0
2014034212,6.0
2014034213,3.0
2014034214,4.0
2014034215,2.0
2014034216,6.0
2014034218,10.0
2014034219,6.0
2014034220,11.0
2014034221,5.0
2014034222,5.0
2014034223,6.0
2014034224,0.0
2014034225,3.0
2014034226,4.0
2014034227,5.0
2014034228,28.0
2014034229,4.0
2014034230,0.0
2014034231,7.0
2014034233,3.0
2014034234,10.0
2014034235,8.0
2014034236,6.0
2014034237,10.0
2014034238,3.0
2014034239,5.0
2014034240,10.0
2014034241,8.0
2014034242,5.0
2014034243,10.0
2014034244,6.0
2014034246,5.0
2014034247,0.0
2014034248,2.0
2014034249,24.0
2014034252,8.0
2014034253,5.0
2014034254,7.0
2014034255,3.0
2014034256,5.0
2014034257,0.0
2014034258,3.0
2014034260,0.0
2014034261,3.0
2014034262,0.0
2014034263,6.0
2014034264,2.0
2014034265,2.0
2014034266,6.0
2014034267,0.0
2014034268,7.0
2014034269,8.0
2014034270,3.0
2014034271,2.0
2014034275,5.0
2014034276,5.0
2014034277,0.0
2014034278,5.0
2014034611,9.0
2014034612,14.0
2014034613,15.0
2014034614,26.0
2014034615,11.0
2014034617,4.0
2014034618,5.0
2014034619,42.0
2014034620,45.0
2014034621,12.0
2014034622,8.0
2014034779,13.0
2014034840,5.0
2014034841,7.0
2014034842,7.0
2014034843,0.0
2014034844,2.0
2014034899,40.0
2014034900,9.0
2014034901,6.0
2014034902,22.0
2014034903,7.0
2014034905,5.0
2014034907,0.0
2014035464,0.0
2014035521,0.0
2014035694,2.0
2014035695,8.0
2014035696,2.0
2014035698,9.0
2014035699,19.0
2014035700,11.0
2014035702,2.0
2014035703,0.0
2014035704,6.0
2014035705,1.0
2014035706,10.0
2014035707,0.0
2014035709,0.0
2014035710,2.0
2014035711,0.0
2014035813,9.0
2014035814,0.0
2014035815,9.0
2014035816,12.0
2014035817,8.0
2014035821,4.0
2014035822,0.0
2014035823,11.0
2014035826,0.0
2014035827,15.0
2014035828,20.0
2014035829,21.0
2014035830,23.0
2014035831,7.0
2014035832,15.0
2014035833,20.0
2014036048,14.0
2014036224,4.0
2014036226,6.0
2014036227,16.0
2014036228,33.0
2014036230,6.0
2014036231,8.0
2014036579,7.0
2014036744,5.0
2014036765,14.0
2014037181,10.0
2014037182,6.0
2014037185,8.0
2014037189,0.0
2014037761,15.0
2014037833,15.0
2014037979,19.0
2014037980,8.0
2014037981,5.0
2014037982,16.0
2014037983,0.0
2014037985,15.0
2014037986,17.0
2014038265,5.0
2014038266,2.0
2014038280,0.0
2014038327,19.0
2014038328,2.0
2014038330,17.0
2014038847,5.0
2014038848,6.0
2014038849,10.0
2014038851,9.0
2014038853,8.0
2014038854,7.0
2014038860,45.0
2014038866,0.0
2014038867,4.0
2014038868,5.0
2014038869,1.0
2014038870,4.0
2014038871,23.0
2014038872,8.0
2014038873,20.0
2014038874,6.0
2014038875,2.0
2014038876,16.0
2014038877,7.0
2014038878,38.0
2014038880,0.0
2014038882,5.0
2014038883,5.0
2014038884,5.0
2014038885,1.0
2014038886,6.0
2014038887,1.0
2014038888,14.0
2014038889,4.0
2014038891,2.0
2014038892,0.0
2014038893,6.0
2014038894,4.0
2014038895,6.0
2014038896,2.0
2014038899,8.0
2014038900,3.0
2014038901,6.0
2014038902,13.0
2014038903,10.0
2014038904,1.0
2014038905,6.0
2014038906,2.0
2014038909,1.0
2014038910,5.0
2014038911,4.0
2014038912,8.0
2014038913,21.0
2014038914,13.0
2014038915,3.0
2014038916,6.0
2014038917,5.0
2014038918,3.0
2014038919,7.0
2014038921,1.0
2014038922,2.0
2014038923,5.0
2014038924,10.0
2014038925,0.0
2014038926,6.0
2014038927,5.0
2014038928,10.0
2014038929,2.0
2014038931,2.0
2014038932,2.0
2014038933,5.0
2014038934,2.0
2014038935,1.0
2014038937,5.0
2014038938,0.0
2014038940,3.0
2014038942,2.0
2014038943,6.0
2014038944,5.0
2014038945,6.0
2014038947,5.0
2014038949,10.0
2014038950,5.0
2014038951,0.0
2014038952,0.0
2014038953,2.0
2014038954,2.0
2014038955,5.0
2014038956,8.0
2014038958,2.0
2014038959,10.0
2014038960,4.0
2014038961,0.0
2014038962,6.0
2014038964,13.0
2014038965,9.0
2014038966,5.0
2014038968,5.0
2014038969,3.0
2014038970,6.0
2014038971,7.0
2014038972,3.0
2014038975,5.0
2014038976,0.0
2014038978,5.0
2014038979,3.0
2014038980,2.0
2014038981,0.0
2014038982,8.0
2014038983,5.0
2014038984,2.0
2014038985,3.0
2014038986,4.0
2014038987,0.0
2014038988,3.0
2014038989,0.0
2014038990,5.0
2014038991,2.0
2014038994,4.0
2014038995,1.0
2014038996,5.0
2014038997,40.0
2014038998,2.0
2014038999,5.0
2014039000,0.0
2014039001,1.0
2014039002,2.0
2014039003,3.0
2014039004,3.0
2014039005,2.0
2014039006,0.0
2014039007,5.0
2014039008,0.0
2014039009,0.0
2014039010,10.0
2014039011,5.0
2014039012,12.0
2014039013,15.0
2014039014,10.0
2014039015,3.0
2014039016,5.0
2014039017,3.0
2014039018,4.0
2014039019,5.0
2014039021,2.0
2014039022,0.0
2014039023,3.0
2014039024,1.0
2014039025,12.0
2014039026,3.0
2014039027,3.0
2014039028,5.0
2014039029,5.0
2014039030,9.0
2014039031,0.0
2014039032,6.0
2014039033,5.0
2014039034,0.0
2014039037,4.0
2014039039,0.0
2014039040,5.0
2014039041,0.0
2014039042,3.0
2014039043,8.0
2014039045,4.0
2014039046,5.0
2014039047,6.0
2014039048,0.0
2014039051,0.0
2014039052,1.0
2014039053,3.0
2014039054,2.0
2014039055,7.0
2014039056,3.0
2014039057,9.0
2014039058,3.0
2014039059,7.0
2014039060,4.0
2014039061,12.0
2014039062,3.0
2014039063,4.0
2014039064,3.0
2014039065,11.0
2014039066,0.0
2014039067,17.0
2014039068,0.0
2014039069,1.0
2014039070,9.0
2014039099,5.0
2014039101,10.0
2014039104,5.0
2014039105,0.0
2014039106,12.0
2014039107,5.0
2014039108,8.0
2014039109,8.0
2014039110,20.0
2014039114,4.0
2014039115,0.0
2014039116,20.0
2014039118,7.0
2014039334,17.0
2014039335,4.0
2014039336,2.0
2014039337,2.0
2014039338,3.0
2014039339,8.0
2014039341,5.0
2014039342,2.0
2014039343,40.0
2014039344,4.0
2014039345,3.0
2014039346,2.0
2014039347,1.0
2014039348,5.0
2014039349,6.0
2014039351,1.0
2014039352,6.0
2014039353,5.0
2014039366,0.0
2014039367,1.0
2014039368,7.0
2014039369,10.0
2014039370,5.0
2014039372,4.0
2014039374,15.0
2014039375,4.0
2014039376,9.0
2014039377,0.0
2014039378,5.0
2014039379,5.0
2014039380,4.0
2014039381,45.0
2014039382,2.0
2014039383,3.0
2014039386,4.0
2014039387,5.0
2014039388,11.0
2014039389,13.0
2014039390,1.0
2014039391,3.0
2014039392,1.0
2014039393,7.0
2014039394,3.0
2014039395,9.0
2014039429,3.0
2014039430,6.0
2014039431,10.0
2014039432,15.0
2014039434,3.0
2014039692,2.0
2014040048,10.0
2014040132,11.0
2014040133,17.0
2014040134,11.0
2014040135,11.0
2014040136,22.0
2014040137,33.0
2014040138,5.0
2014040139,7.0
2014040140,5.0
2014040141,7.0
2014040142,13.0
2014040144,0.0
2014040387,0.0
2014040415,4.0
2014040416,8.0
2014040417,7.0
2014040418,6.0
2014040419,0.0
2014040421,7.0
2014040422,6.0
2014040423,0.0
2014040424,10.0
2014040425,9.0
2014040426,0.0
2014040428,2.0
2014040470,10.0
2014040471,8.0
2014040474,0.0
2014040903,20.0
2014040904,45.0
2014040907,13.0
2014040908,12.0
2014041030,5.0
2014041077,23.0
2014041092,0.0
2014041250,7.0
2014041251,1.0
2014041252,0.0
2014041254,16.0
2014041255,3.0
2014041257,18.0
2014041258,15.0
2014041259,13.0
2014041260,13.0
2014041261,17.0
2014041780,2.0
2014041871,5.0
2014041920,0.0
2014041950,5.0
2014041951,16.0
2014041952,20.0
2014041967,2.0
2014041969,8.0
2014041978,2.0
2014042040,5.0
2014042053,0.0
2014042149,0.0
2014042221,2.0
2014042222,0.0
2014042223,10.0
2014042271,8.0
2014042272,11.0
2014042273,10.0
2014042275,1.0
2014042277,7.0
2014042278,11.0
2014042279,11.0
2014042282,5.0
2014042284,15.0
2014042285,3.0
2014042286,16.0
2014042287,8.0
2014042355,8.0
2014042357,10.0
2014042361,1.0
2014042473,3.0
2014042475,16.0
2014042573,4.0
2014042601,10.0
2014042609,0.0
2014042610,1.0
2014042612,2.0
2014042613,2.0
2014042614,2.0
2014042615,2.0
2014042616,20.0
2014042617,5.0
2014042619,6.0
2014042620,1.0
2014042622,5.0
2014042625,2.0
2014042626,5.0
2014042627,5.0
2014042628,2.0
2014042629,15.0
2014042630,2.0
2014042632,5.0
2014042633,5.0
2014042634,6.0
2014042635,2.0
2014042638,4.0
2014042641,3.0
2014042643,2.0
2014042644,5.0
2014042646,4.0
2014042647,10.0
2014042648,0.0
2014042649,1.0
2014042651,2.0
2014042652,1.0
2014042653,0.0
2014042655,10.0
2014042657,2.0
2014042658,30.0
2014042659,5.0
2014042660,10.0
2014042661,17.0
2014042662,5.0
2014042664,5.0
2014042666,3.0
2014042667,6.0
2014042668,11.0
2014042669,0.0
2014042672,4.0
2014042673,9.0
2014042675,5.0
2014042677,3.0
2014042678,1.0
2014042679,3.0
2014042682,18.0
2014042683,3.0
2014042684,1.0
2014042685,5.0
2014042686,0.0
2014042687,0.0
2014042688,6.0
2014042689,2.0
2014042690,9.0
2014042691,5.0
2014042693,11.0
2014042694,0.0
2014042695,0.0
2014042696,3.0
2014042697,8.0
2014042698,11.0
2014042699,3.0
2014042700,5.0
2014042701,10.0
2014042702,7.0
2014042703,2.0
2014042704,39.0
2014042705,9.0
2014042706,5.0
2014042708,2.0
2014042709,2.0
2014042710,15.0
2014042711,2.0
2014042712,2.0
2014042713,5.0
2014042715,0.0
2014042716,6.0
2014042717,13.0
2014042718,9.0
2014042719,8.0
2014042720,0.0
2014042722,13.0
2014042723,4.0
2014042724,3.0
2014042725,2.0
2014042726,2.0
2014042727,5.0
2014042728,2.0
2014042729,0.0
2014042730,0.0
2014042731,5.0
2014042732,1.0
2014042733,0.0
2014042734,15.0
2014042736,0.0
2014042737,15.0
2014042738,1.0
2014042739,4.0
2014042740,0.0
2014042742,7.0
2014042743,9.0
2014042744,3.0
2014042745,2.0
2014042746,4.0
2014042747,3.0
2014042748,3.0
2014042749,6.0
2014042750,1.0
2014042752,42.0
2014042753,3.0
2014042754,5.0
2014042920,5.0
2014042921,0.0
2014042922,0.0
2014042924,5.0
2014043021,4.0
2014043022,5.0
2014043023,1.0
2014043024,7.0
2014043025,9.0
2014043027,4.0
2014043029,10.0
2014043030,14.0
2014043031,3.0
2014043032,2.0
2014043033,1.0
2014043034,8.0
2014043035,5.0
2014043036,20.0
2014043037,6.0
2014043038,10.0
2014043039,0.0
2014043040,2.0
2014043042,6.0
2014043043,7.0
2014043044,0.0
2014043045,14.0
2014043046,5.0
2014043048,2.0
2014043049,0.0
2014043050,14.0
2014043052,0.0
2014043053,3.0
2014043054,0.0
2014043056,1.0
2014043057,5.0
2014043058,9.0
2014043059,3.0
2014043060,4.0
2014043061,5.0
2014043063,0.0
2014043064,0.0
2014043065,8.0
2014043066,0.0
2014043067,5.0
2014043068,4.0
2014043069,6.0
2014043070,2.0
2014043071,6.0
2014043072,7.0
2014043073,7.0
2014043074,3.0
2014043075,2.0
2014043076,4.0
2014043077,5.0
2014043078,3.0
2014043079,3.0
2014043080,3.0
2014043081,1.0
2014043082,5.0
2014043083,1.0
2014043084,3.0
2014043085,5.0
2014043086,8.0
2014043087,2.0
2014043088,3.0
2014043089,4.0
2014043090,2.0
2014043091,2.0
2014043092,5.0
2014043093,5.0
2014043094,7.0
2014043095,0.0
2014043096,2.0
2014043097,0.0
2014043099,0.0
2014043100,4.0
2014043101,6.0
2014043102,19.0
2014043103,0.0
2014043104,37.0
2014043105,1.0
2014043107,0.0
2014043108,11.0
2014043109,16.0
2014043110,2.0
2014043112,22.0
2014043114,10.0
2014043115,11.0
2014043116,5.0
2014043117,16.0
2014043118,9.0
2014043175,7.0
2014043176,20.0
2014043177,11.0
2014043179,5.0
2014043181,2.0
2014043182,16.0
2014043183,22.0
2014043184,28.0
2014043185,2.0
2014043247,3.0
2014043458,37.0
2014043459,8.0
2014043460,3.0
2014043461,9.0
2014043462,1.0
2014043463,18.0
2014043464,15.0
2014043599,2.0
2014043668,1.0
2014044128,0.0
2014044157,3.0
2014044158,1.0
2014044159,0.0
2014044161,5.0
2014044162,3.0
2014044163,3.0
2014044164,4.0
2014044169,5.0
2014044255,15.0
2014044259,28.0
2014044260,34.0
2014044261,10.0
2014044262,23.0
2014044263,1.0
2014044264,14.0
2014044266,3.0
2014044269,8.0
2014044273,19.0
2014044274,11.0
2014044276,13.0
2014044277,4.0
2014044279,5.0
2014044541,6.0
2014044542,14.0
2014044543,5.0
2014044544,2.0
2014044545,10.0
2014044546,5.0
2014044547,4.0
2014044549,0.0
2014044550,30.0
2014044551,4.0
2014044552,0.0
2014044553,6.0
2014044554,20.0
2014044555,0.0
2014044556,8.0
2014044557,6.0
2014044558,3.0
2014044560,9.0
2014044561,4.0
2014044562,1.0
2014044565,8.0
2014044566,5.0
2014044567,15.0
2014044568,3.0
2014044569,4.0
2014044570,7.0
2014044571,5.0
2014044572,2.0
2014044573,0.0
2014044574,0.0
2014044575,5.0
2014044576,8.0
2014044577,5.0
2014044579,7.0
2014044580,10.0
2014044581,5.0
2014044583,6.0
2014044597,10.0
2014044598,10.0
2014044599,8.0
2014044600,13.0
2014044601,2.0
2014044603,4.0
2014044604,6.0
2014044605,5.0
2014044606,12.0
2014044607,3.0
2014044608,7.0
2014044609,8.0
2014044610,4.0
2014044611,10.0
2014044612,1.0
2014044613,6.0
2014044614,11.0
2014044615,5.0
2014044616,3.0
2014044617,4.0
2014044618,1.0
2014044619,2.0
2014044620,0.0
2014044621,18.0
2014044622,0.0
2014044624,9.0
2014044625,3.0
2014044626,0.0
2014044627,7.0
2014044628,2.0
2014044704,23.0
2014044706,15.0
2014044707,14.0
2014044709,5.0
2014044710,0.0
2014044711,13.0
2014045049,8.0
2014045050,6.0
2014045051,6.0
2014045308,0.0
2014045309,3.0
2014045311,6.0
2014045445,18.0
2014045446,4.0
2014045447,39.0
2014045448,0.0
2014045607,0.0
2014045609,16.0
2014045610,10.0
2014045611,6.0
2014045612,0.0
2014045977,4.0
2014046078,5.0
2014046126,3.0
2014046688,12.0
2014046689,17.0
2014046690,34.0
2014046692,10.0
2014046693,12.0
2014046695,9.0
2014046696,0.0
2014046697,0.0
2014046698,10.0
2014046699,6.0
2014046700,17.0
2014046702,18.0
2014046703,3.0
2014046704,0.0
2014047023,2.0
2014047190,4.0
2014047192,7.0
2014047196,5.0
2014047198,20.0
2014047199,43.0
2014047200,5.0
2014047357,41.0
2014047607,12.0
2014047609,5.0
2014047611,34.0
2014047612,4.0
2014047613,5.0
2014047614,10.0
2014047615,13.0
2014047616,33.0
2014047617,9.0
2014047619,15.0
2014047620,25.0
2014047621,2.0
2014047623,29.0
2014047624,14.0
2014047989,0.0
2014048038,0.0
2014048085,5.0
2014048233,5.0
2014048539,0.0
2014048541,11.0
2014048542,3.0
2014048543,0.0
2014048545,4.0
2014048546,16.0
2014048548,9.0
2014048550,11.0
2014048552,9.0
2014048553,10.0
2014048649,4.0
2014048788,0.0
2014048791,10.0
2014048792,12.0
2014048793,7.0
2014048794,4.0
2014048795,7.0
2014048797,0.0
2014048799,10.0
2014048890,3.0
2014048906,3.0
2014049146,7.0
2014049148,9.0
2014049150,0.0
2014049151,0.0
2014049438,0.0
2014049439,8.0
2014049440,0.0
2014049441,5.0
2014049442,1.0
2014049443,1.0
2014049444,0.0
2014049445,5.0
2014049446,40.0
2014049447,4.0
2014049448,0.0
2014049449,4.0
2014049450,1.0
2014049451,4.0
2014049452,1.0
2014049453,10.0
2014049454,3.0
2014049455,2.0
2014049456,0.0
2014049458,2.0
2014049459,3.0
2014049460,3.0
2014049461,1.0
2014049462,0.0
2014049463,7.0
2014049464,1.0
2014049466,3.0
2014049468,6.0
2014049469,7.0
2014049472,2.0
2014049473,25.0
2014049474,4.0
2014049475,1.0
2014049477,4.0
2014049478,4.0
2014049479,3.0
2014049481,6.0
2014049482,7.0
2014049483,10.0
2014049485,0.0
2014049486,0.0
2014049487,0.0
2014049488,0.0
2014049489,10.0
2014049490,3.0
2014049492,7.0
2014049494,2.0
2014049495,3.0
2014049496,4.0
2014049497,2.0
2014049498,0.0
2014049499,9.0
2014049500,2.0
2014049501,3.0
2014049502,5.0
2014049503,7.0
2014049504,5.0
2014049506,12.0
2014049507,1.0
2014049509,5.0
2014049510,6.0
2014049511,4.0
2014049512,2.0
2014049513,3.0
2014049514,4.0
2014049515,1.0
2014049516,2.0
2014049517,6.0
2014049518,2.0
2014049519,9.0
2014049520,0.0
2014049521,3.0
2014049523,2.0
2014049524,5.0
2014049525,5.0
2014049526,2.0
2014049527,4.0
2014049528,3.0
2014049529,8.0
2014049530,10.0
2014049531,18.0
2014049532,2.0
2014049533,4.0
2014049534,3.0
2014049535,10.0
2014049537,6.0
2014049538,0.0
2014049539,4.0
2014049541,2.0
2014049542,7.0
2014049543,7.0
2014049544,5.0
2014049545,15.0
2014049546,3.0
2014049547,1.0
2014049548,2.0
2014049549,13.0
2014049550,15.0
2014049552,19.0
2014049553,0.0
2014049554,2.0
2014049556,10.0
2014049557,1.0
2014049558,3.0
2014049559,4.0
2014049560,4.0
2014049562,5.0
2014049563,5.0
2014049564,14.0
2014049565,3.0
2014049566,4.0
2014049567,3.0
2014049568,0.0
2014049569,0.0
2014049570,3.0
2014049571,7.0
2014049572,5.0
2014049573,10.0
2014049574,8.0
2014049575,0.0
2014049576,3.0
2014049577,1.0
2014049578,1.0
2014049579,2.0
2014049580,0.0
2014049581,0.0
2014049582,15.0
2014049583,5.0
2014049584,5.0
2014049585,7.0
2014049586,9.0
2014049587,10.0
2014049588,5.0
2014049589,5.0
2014049590,0.0
2014049591,2.0
2014049592,12.0
2014049593,0.0
2014049594,6.0
2014049595,3.0
2014049596,3.0
2014049597,6.0
2014049599,4.0
2014049600,0.0
2014049602,6.0
2014049603,1.0
2014049604,1.0
2014049605,3.0
2014049606,0.0
2014049607,1.0
2014049608,4.0
2014049609,5.0
2014049610,7.0
2014049611,5.0
2014049612,0.0
2014049613,9.0
2014049614,4.0
2014049616,1.0
2014049617,3.0
2014049618,6.0
2014049619,5.0
2014049620,3.0
2014049621,44.0
2014049622,6.0
2014049623,5.0
2014049624,0.0
2014049625,2.0
2014049626,11.0
2014049627,2.0
2014049628,5.0
2014049629,7.0
2014049631,1.0
2014049632,12.0
2014049633,13.0
2014049634,4.0
2014049635,10.0
2014049636,10.0
2014049637,0.0
2014049638,5.0
2014049639,1.0
2014049640,3.0
2014049641,1.0
2014049644,0.0
2014049646,2.0
2014049647,4.0
2014049648,2.0
2014049650,2.0
2014049651,4.0
2014049652,5.0
2014049653,0.0
2014049655,5.0
2014049656,11.0
2014049657,10.0
2014049658,4.0
2014049659,0.0
2014049660,3.0
2014049661,10.0
2014049664,16.0
2014049665,5.0
2014049666,4.0
2014049667,1.0
2014049672,4.0
2014049674,8.0
2014049675,4.0
2014049678,5.0
2014049679,10.0
2014049681,2.0
2014049683,0.0
2014049686,6.0
2014049689,9.0
2014049691,5.0
