CRN,TOT_RES_TM_min
2011031341,3.0
2011031342,12.0
2011031343,3.0
2011031344,5.0
2011031346,2.0
2011031347,6.0
2011031348,25.0
2011031349,26.0
2011031350,14.0
2011031352,15.0
2011031353,2.0
2011031354,15.0
2011031355,10.0
2011031357,37.0
2011031358,10.0
2011031360,15.0
2011031362,4.0
2011031363,37.0
2011031364,18.0
2011031367,0.0
2011031368,14.0
2011031369,10.0
2011031370,10.0
2011031371,17.0
2011031372,6.0
2011031373,1.0
2011031374,4.0
2011031375,2.0
2011031376,10.0
2011031377,20.0
2011031378,2.0
2011031380,10.0
2011031381,1.0
2011031382,48.0
2011031383,4.0
2011031385,11.0
2011031386,0.0
2011031387,2.0
2011031388,4.0
2011031389,9.0
2011031390,7.0
2011031392,4.0
2011031395,10.0
2011031396,1.0
2011031397,8.0
2011031398,10.0
2011031399,9.0
2011031400,9.0
2011031401,10.0
2011031402,3.0
2011031403,63.0
2011031404,30.0
2011031405,14.0
2011031409,3.0
2011031412,40.0
2011031413,50.0
2011031414,14.0
2011031416,12.0
2011031417,5.0
2011031418,4.0
2011031419,0.0
2011031420,0.0
2011031421,17.0
2011031422,10.0
2011031423,15.0
2011031425,4.0
2011031428,12.0
2011031429,10.0
2011031430,14.0
2011031432,15.0
2011031433,8.0
2011031439,25.0
2011031440,14.0
2011031441,9.0
2011031444,19.0
2011031445,8.0
2011031446,5.0
2011031447,7.0
2011031448,3.0
2011031449,6.0
2011031450,1.0
2011031451,12.0
2011031452,5.0
2011031453,10.0
2011031454,29.0
2011031455,4.0
2011031456,2.0
2011031458,14.0
2011031459,3.0
2011031460,12.0
2011031461,6.0
2011031462,1.0
2011031463,30.0
2011031464,7.0
2011031576,4.0
2011031577,10.0
2011031579,23.0
2011031580,9.0
2011031591,6.0
2011031594,5.0
2011031595,55.0
2011031596,5.0
2011031597,7.0
2011031598,5.0
2011031606,2.0
2011031607,9.0
2011031608,14.0
2011031610,30.0
2011031611,2.0
2011031612,4.0
2011031613,13.0
2011031614,4.0
2011031615,10.0
2011031616,20.0
2011031618,10.0
2011031619,6.0
2011031620,20.0
2011031621,15.0
2011031622,0.0
2011031624,11.0
2011031625,15.0
2011031626,4.0
2011031628,15.0
2011031629,12.0
2011031630,14.0
2011031708,6.0
2011031851,11.0
2011032106,3.0
2011032107,10.0
2011032108,22.0
2011032110,20.0
2011032111,15.0
2011032112,24.0
2011032115,4.0
2011032183,17.0
2011032239,31.0
2011032241,18.0
2011032242,14.0
2011032243,6.0
2011032244,9.0
2011032346,0.0
2011032347,31.0
2011032348,13.0
2011032403,1.0
2011032548,9.0
2011032550,13.0
2011032657,12.0
2011032753,20.0
2011032792,0.0
2011032873,34.0
2011032875,9.0
2011033005,4.0
2011033386,36.0
2011033416,5.0
2011033417,7.0
2011033419,0.0
2011033420,5.0
2011033421,5.0
2011033423,12.0
2011033427,5.0
2011033430,3.0
2011033431,37.0
2011033435,10.0
2011033436,4.0
2011033445,10.0
2011033447,20.0
2011033448,17.0
2011033451,3.0
2011033456,12.0
2011033457,4.0
2011033458,2.0
2011033460,2.0
2011033462,55.0
2011033464,10.0
2011033466,1.0
2011033471,30.0
2011033472,25.0
2011033474,18.0
2011033476,3.0
2011033477,15.0
2011033478,12.0
2011033479,8.0
2011033480,70.0
2011033483,1.0
2011033484,17.0
2011033485,0.0
2011033486,40.0
2011033487,36.0
2011033488,9.0
2011033489,16.0
2011033491,21.0
2011033492,0.0
2011033493,2.0
2011033494,45.0
2011033495,14.0
2011033498,15.0
2011033499,25.0
2011033500,4.0
2011033501,60.0
2011033502,5.0
2011033503,5.0
2011033504,4.0
2011033505,13.0
2011033506,6.0
2011033509,20.0
2011033510,3.0
2011033511,10.0
2011033512,10.0
2011033513,4.0
2011033514,15.0
2011033515,3.0
2011033516,2.0
2011033517,10.0
2011033519,1.0
2011033520,10.0
2011033521,13.0
2011033522,12.0
2011033523,58.0
2011033524,5.0
2011033526,14.0
2011033528,8.0
2011033530,52.0
2011033531,30.0
2011033532,3.0
2011033533,1.0
2011033534,21.0
2011033535,28.0
2011033536,3.0
2011033537,12.0
2011033538,14.0
2011033539,30.0
2011033540,62.0
2011033541,11.0
2011033542,2.0
2011033543,2.0
2011033544,0.0
2011033545,10.0
2011033546,2.0
2011033547,35.0
2011033548,33.0
2011033550,3.0
2011033551,3.0
2011033552,2.0
2011033553,20.0
2011033554,6.0
2011033556,58.0
2011033557,3.0
2011033559,30.0
2011033560,15.0
2011033561,12.0
2011033562,12.0
2011033564,11.0
2011033566,14.0
2011033567,9.0
2011033569,30.0
2011033570,5.0
2011033571,6.0
2011033572,9.0
2011033573,4.0
2011033574,8.0
2011033575,15.0
2011033576,9.0
2011033577,1.0
2011033578,13.0
2011033579,11.0
2011033580,15.0
2011033582,65.0
2011033584,3.0
2011033585,10.0
2011033587,11.0
2011033588,0.0
2011033589,34.0
2011033731,10.0
2011033752,3.0
2011033753,46.0
2011033756,15.0
2011033757,20.0
2011033760,28.0
2011033764,3.0
2011033766,3.0
2011033767,10.0
2011033769,72.0
2011033771,14.0
2011033772,4.0
2011033773,18.0
2011033774,4.0
2011033775,71.0
2011033776,26.0
2011033777,6.0
2011033778,5.0
2011033780,7.0
2011033867,11.0
2011033945,2.0
2011034033,47.0
2011034034,8.0
2011034035,5.0
2011034053,5.0
2011034077,10.0
2011034125,2.0
2011034540,35.0
2011034542,4.0
2011034709,13.0
2011034710,28.0
2011034752,5.0
2011034753,30.0
2011034857,6.0
2011034860,4.0
2011035063,2.0
2011035064,11.0
2011035177,1.0
2011035179,14.0
2011035180,70.0
2011035181,8.0
2011035183,3.0
2011035389,2.0
2011035505,14.0
2011035506,32.0
2011035507,10.0
2011035508,15.0
2011035510,10.0
2011035514,7.0
2011035643,10.0
2011035645,12.0
2011035646,6.0
2011035685,2.0
2011035883,12.0
2011035884,16.0
2011035885,8.0
2011035886,20.0
2011036010,9.0
2011036011,8.0
2011036012,11.0
2011036013,81.0
2011036363,5.0
2011036698,32.0
2011036701,19.0
2011036703,0.0
2011036704,21.0
2011036813,11.0
2011036814,20.0
2011036815,1.0
2011036958,5.0
2011037024,1.0
2011037025,15.0
2011037026,9.0
2011037028,6.0
2011037029,8.0
2011037030,32.0
2011037031,21.0
2011037032,6.0
2011037153,9.0
2011037154,19.0
2011037155,10.0
2011037496,9.0
2011037703,14.0
2011037707,16.0
2011037708,11.0
2011037709,72.0
2011037710,12.0
2011037711,3.0
2011037712,1.0
2011037713,12.0
2011037845,0.0
2011037878,11.0
2011037879,20.0
2011037881,6.0
2011037885,5.0
2011037889,2.0
2011037890,5.0
2011037893,0.0
2011037896,13.0
2011037897,10.0
2011037898,2.0
2011037899,61.0
2011037900,8.0
2011037901,19.0
2011037902,7.0
2011037903,1.0
2011037904,23.0
2011037906,5.0
2011037907,6.0
2011037908,3.0
2011037909,15.0
2011037910,5.0
2011037913,4.0
2011037915,19.0
2011037916,7.0
2011037918,12.0
2011037920,8.0
2011037921,0.0
2011037922,12.0
2011037923,2.0
2011037924,43.0
2011037926,17.0
2011037927,9.0
2011037928,19.0
2011037929,15.0
2011037930,3.0
2011037931,3.0
2011037932,96.0
2011037935,9.0
2011037937,10.0
2011037938,13.0
2011037939,5.0
2011037940,4.0
2011037941,15.0
2011037942,25.0
2011037943,10.0
2011037944,15.0
2011037946,6.0
2011037947,6.0
2011037948,5.0
2011037949,9.0
2011037950,3.0
2011037951,15.0
2011037952,2.0
2011037953,8.0
2011037955,15.0
2011037956,16.0
2011037957,13.0
2011037958,25.0
2011037959,3.0
2011037960,53.0
2011037961,7.0
2011037962,28.0
2011037963,6.0
2011037964,4.0
2011037965,6.0
2011037966,82.0
2011037967,35.0
2011037968,15.0
2011037970,16.0
2011037971,11.0
2011037973,5.0
2011037974,6.0
2011037976,4.0
2011037977,12.0
2011037978,6.0
2011037979,80.0
2011037980,42.0
2011037981,10.0
2011037982,69.0
2011037983,9.0
2011037984,7.0
2011037987,55.0
2011037988,5.0
2011037989,4.0
2011037990,5.0
2011037991,26.0
2011037992,2.0
2011037993,3.0
2011037994,1.0
2011037995,4.0
2011037998,4.0
2011037999,10.0
2011038001,28.0
2011038003,9.0
2011038004,15.0
2011038005,4.0
2011038006,10.0
2011038007,7.0
2011038008,10.0
2011038009,10.0
2011038010,17.0
2011038012,9.0
2011038013,2.0
2011038014,25.0
2011038016,14.0
2011038017,30.0
2011038018,15.0
2011038019,18.0
2011038020,7.0
2011038195,5.0
2011038196,4.0
2011038197,2.0
2011038198,0.0
2011038200,67.0
2011038202,15.0
2011038204,21.0
2011038206,2.0
2011038207,0.0
2011038208,22.0
2011038211,37.0
2011038213,10.0
2011038214,4.0
2011038215,0.0
2011038216,13.0
2011038217,5.0
2011038219,19.0
2011038220,6.0
2011038221,8.0
2011038222,0.0
2011038223,4.0
2011038224,7.0
2011038225,2.0
2011038226,1.0
2011038227,9.0
2011038228,6.0
2011038319,12.0
2011038320,12.0
2011038321,90.0
2011038342,3.0
2011038343,5.0
2011038345,3.0
2011038346,13.0
2011038347,5.0
2011038348,3.0
2011038349,7.0
2011038351,10.0
2011038352,4.0
2011038354,17.0
2011038356,15.0
2011038357,11.0
2011038358,8.0
2011038359,5.0
2011038360,13.0
2011038361,19.0
2011038363,6.0
2011038370,22.0
2011038371,3.0
2011038372,30.0
2011038373,4.0
2011038374,0.0
2011038377,61.0
2011038378,13.0
2011038379,15.0
2011038380,20.0
2011038383,0.0
2011038384,4.0
2011038385,5.0
2011038386,2.0
2011038387,10.0
2011038389,22.0
2011038390,9.0
2011038393,45.0
2011038394,2.0
2011038395,2.0
2011038398,15.0
2011038399,0.0
2011038401,9.0
2011038403,3.0
2011038404,39.0
2011038405,2.0
2011038408,0.0
2011038409,15.0
2011038410,34.0
2011038411,25.0
2011038412,5.0
2011038413,3.0
2011038414,8.0
2011038415,10.0
2011038416,6.0
2011038417,3.0
2011038418,25.0
2011038419,0.0
2011038421,10.0
2011038422,5.0
2011038423,5.0
2011038427,22.0
2011038428,8.0
2011038429,7.0
2011038431,0.0
2011038432,0.0
2011038433,5.0
2011038434,1.0
2011038435,7.0
2011038437,7.0
2011038438,28.0
2011038440,6.0
2011038442,7.0
2011038445,10.0
2011038446,3.0
2011038447,21.0
2011038448,29.0
2011038449,8.0
2011038450,28.0
2011038452,10.0
2011038453,31.0
2011038454,1.0
2011038455,65.0
2011038457,45.0
2011038458,15.0
2011038459,45.0
2011038460,3.0
2011038461,35.0
2011038462,4.0
2011038463,10.0
2011038464,13.0
2011038465,20.0
2011038466,10.0
2011038467,4.0
2011038468,16.0
2011038469,92.0
2011038470,1.0
2011038634,5.0
2011038635,20.0
2011038636,4.0
2011038637,2.0
2011038641,15.0
2011038642,20.0
2011038643,0.0
2011038770,2.0
2011038773,6.0
2011038774,28.0
2011038862,9.0
2011039011,17.0
2011039079,6.0
2011039083,10.0
2011039200,31.0
2011039201,16.0
2011039308,0.0
2011039345,55.0
2011039433,20.0
2011039436,19.0
2011039743,3.0
2011039847,3.0
2011039848,7.0
2011039849,11.0
2011039850,10.0
2011039851,1.0
2011039852,23.0
2011039853,7.0
2011040069,3.0
2011040070,20.0
2011040235,0.0
2011040236,13.0
2011040237,20.0
2011040238,7.0
2011040239,0.0
2011040241,10.0
2011040242,19.0
2011040244,5.0
2011040246,15.0
2011040248,10.0
2011040249,14.0
2011040250,2.0
2011040252,5.0
2011040253,5.0
2011040256,7.0
2011040257,20.0
2011040259,46.0
2011040260,5.0
2011040268,45.0
2011040269,5.0
2011040270,5.0
2011040283,16.0
2011040284,5.0
2011040285,5.0
2011040287,6.0
2011040288,70.0
2011040289,6.0
2011040290,10.0
2011040323,2.0
2011040324,7.0
2011040325,3.0
2011040328,12.0
2011040329,12.0
2011040332,60.0
2011040333,5.0
2011040334,9.0
2011040335,9.0
2011040337,25.0
2011040338,13.0
2011040339,5.0
2011040340,12.0
2011040341,9.0
2011040342,14.0
2011040343,6.0
2011040344,5.0
2011040345,17.0
2011040346,15.0
2011040347,2.0
2011040348,6.0
2011040349,10.0
2011040350,14.0
2011040351,10.0
2011040352,40.0
2011040353,26.0
2011040354,0.0
2011040355,33.0
2011040357,6.0
2011040358,17.0
2011040359,2.0
2011040360,9.0
2011040363,35.0
2011040364,3.0
2011040365,57.0
2011040366,6.0
2011040367,26.0
2011040369,0.0
2011040371,30.0
2011040373,0.0
2011040374,5.0
2011040375,5.0
2011040376,13.0
2011040377,4.0
2011040378,15.0
2011040379,25.0
2011040380,4.0
2011040381,3.0
2011040382,25.0
2011040383,5.0
2011040384,2.0
2011040385,0.0
2011040387,20.0
2011040388,34.0
2011040389,3.0
2011040390,25.0
2011040391,10.0
2011040392,25.0
2011040393,1.0
2011040396,10.0
2011040409,0.0
2011040410,5.0
2011040411,93.0
2011040412,11.0
2011040414,9.0
2011040415,3.0
2011040416,5.0
2011040417,15.0
2011040418,32.0
2011040420,21.0
2011040421,5.0
2011040422,14.0
2011040423,0.0
2011040424,5.0
2011040425,15.0
2011040426,5.0
2011040428,10.0
2011040429,41.0
2011040430,8.0
2011040431,22.0
2011040432,2.0
2011040433,6.0
2011040434,3.0
2011040435,0.0
2011040436,20.0
2011040437,25.0
2011040439,7.0
2011040440,10.0
2011040442,3.0
2011040592,33.0
2011040593,20.0
2011040595,61.0
2011040615,12.0
2011040618,10.0
2011040621,0.0
2011040625,2.0
2011040626,5.0
2011040627,59.0
2011040628,10.0
2011040629,10.0
2011040630,0.0
2011040631,13.0
2011040632,11.0
2011040633,3.0
2011040634,10.0
2011040732,10.0
2011040750,3.0
2011040751,3.0
2011040868,7.0
2011041210,2.0
2011041407,12.0
2011041408,1.0
2011041410,22.0
2011041412,20.0
2011041413,15.0
2011041414,6.0
2011041596,0.0
2011041597,35.0
2011041599,3.0
2011041601,6.0
2011041602,11.0
2011041603,9.0
2011041604,9.0
2011041749,10.0
2011042268,13.0
2011042394,14.0
2011042395,7.0
2011042396,23.0
2011042398,22.0
2011042458,15.0
2011042468,5.0
2011042486,0.0
2011042497,0.0
2011042576,47.0
2011042803,12.0
2011042915,5.0
2011042918,14.0
2011043322,22.0
2011043324,23.0
2011043326,0.0
2011043329,24.0
2011043419,25.0
2011043500,3.0
2011043501,12.0
2011043502,6.0
2011043503,9.0
2011043504,15.0
2011043505,13.0
2011043506,4.0
2011043508,0.0
2011043509,25.0
2011043511,4.0
2011043512,8.0
2011043513,29.0
2011043514,25.0
2011043515,21.0
2011043516,20.0
2011043656,8.0
2011043719,67.0
2011043797,0.0
2011043933,7.0
2011043934,6.0
2011043935,9.0
2011043937,10.0
2011044058,14.0
2011044059,4.0
2011044060,8.0
2011044282,12.0
2011044434,15.0
2011044435,15.0
2011044436,10.0
2011044439,11.0
2011044440,60.0
2011044441,5.0
2011044450,15.0
2011044451,10.0
2011044452,10.0
2011044454,15.0
2011044462,5.0
2011044463,6.0
2011044464,5.0
2011044466,5.0
2011044467,14.0
2011044468,6.0
2011044478,2.0
2011044479,27.0
2011044480,9.0
2011044481,7.0
2011044482,15.0
2011044511,3.0
2011044513,10.0
2011044516,11.0
2011044517,35.0
2011044518,11.0
2011044519,10.0
2011044521,1.0
2011044522,5.0
2011044523,6.0
2011044525,65.0
2011044527,14.0
2011044529,7.0
2011044530,12.0
2011044531,12.0
2011044532,8.0
2011044533,27.0
2011044534,22.0
2011044536,2.0
2011044538,11.0
2011044539,2.0
2011044540,12.0
2011044541,26.0
2011044542,34.0
2011044543,30.0
2011044544,0.0
2011044546,20.0
2011044547,10.0
2011044548,10.0
2011044549,20.0
2011044550,0.0
2011044551,4.0
2011044552,20.0
2011044553,10.0
2011044554,5.0
2011044556,20.0
2011044557,15.0
2011044558,13.0
2011044559,10.0
2011044560,10.0
2011044561,5.0
2011044562,8.0
2011044564,15.0
2011044565,9.0
2011044567,4.0
2011044569,14.0
2011044570,5.0
2011044573,10.0
2011044574,4.0
2011044576,18.0
2011044577,23.0
2011044578,20.0
2011044579,10.0
2011044580,4.0
2011044582,15.0
2011044583,5.0
2011044584,6.0
2011044585,28.0
2011044586,6.0
2011044587,7.0
2011044588,6.0
2011044589,47.0
2011044590,0.0
2011044591,1.0
2011044592,8.0
2011044593,12.0
2011044594,10.0
2011044595,15.0
2011044597,10.0
2011044598,15.0
2011044600,13.0
2011044601,1.0
2011044602,10.0
2011044604,8.0
2011044606,1.0
2011044607,6.0
2011044608,3.0
2011044609,71.0
2011044610,11.0
2011044611,34.0
2011044612,8.0
2011044613,5.0
2011044616,23.0
2011044617,10.0
2011044618,20.0
2011044620,71.0
2011044621,10.0
2011044622,24.0
2011044623,14.0
2011044624,3.0
2011044626,17.0
2011044627,17.0
2011044628,14.0
2011044630,7.0
2011044632,5.0
2011044633,3.0
2011044636,40.0
2011044638,4.0
2011044639,20.0
2011044640,10.0
2011044814,4.0
2011044819,10.0
2011044834,11.0
2011044837,25.0
2011044838,20.0
2011044840,15.0
2011044841,95.0
2011044842,59.0
2011044844,10.0
2011044845,8.0
2011044847,53.0
2011044848,21.0
2011044849,11.0
2011044850,3.0
2011044852,10.0
2011044853,40.0
2011044855,3.0
2011044856,7.0
2011044943,5.0
2011044944,27.0
2011044945,17.0
2011044946,3.0
2011044947,5.0
2011045082,15.0
2011045083,10.0
2011045213,0.0
2011045214,16.0
2011045498,16.0
2011045499,8.0
2011045500,16.0
2011045503,14.0
2011045504,25.0
2011045566,4.0
2011045609,4.0
2011045610,14.0
2011045611,2.0
2011045836,7.0
2011046139,4.0
2011046140,2.0
2011046142,9.0
2011046268,19.0
2011046498,10.0
2011046499,8.0
2011046629,22.0
2011046630,26.0
2011046804,9.0
2011046805,10.0
2011046806,10.0
2011046808,3.0
2011046809,13.0
2011046911,23.0
2011046913,6.0
2011046947,74.0
2011046948,25.0
2011046949,15.0
2011046950,3.0
2011046951,3.0
2011046952,63.0
2011046953,10.0
2011046954,30.0
2011046956,13.0
2011046957,1.0
2011046958,16.0
2011046959,2.0
2011046960,70.0
2011046961,10.0
2011046963,5.0
2011046964,55.0
2011046967,60.0
2011046969,22.0
2011046971,7.0
2011046972,6.0
2011046973,15.0
2011046976,20.0
2011046977,10.0
2011046980,4.0
2011046981,7.0
2011046982,0.0
2011046983,1.0
2011046984,5.0
2011046985,4.0
2011046986,10.0
2011046992,14.0
2011046993,5.0
2011046994,6.0
2011047001,0.0
2011047003,25.0
2011047004,1.0
2011047005,23.0
2011047006,7.0
2011047008,5.0
2011047014,0.0
2011047017,8.0
2011047018,40.0
2011047019,30.0
2011047020,10.0
2011047022,30.0
2011047023,9.0
2011047024,27.0
2011047025,6.0
2011047026,13.0
2011047027,62.0
2011047028,7.0
2011047030,15.0
2011047031,20.0
2011047032,6.0
2011047034,10.0
2011047035,5.0
2011047036,82.0
2011047037,8.0
2011047038,6.0
2011047039,15.0
2011047041,18.0
2011047042,10.0
2011047044,5.0
2011047045,5.0
2011047046,5.0
2011047049,10.0
2011047050,31.0
2011047052,35.0
2011047053,10.0
2011047056,5.0
2011047058,21.0
2011047059,9.0
2011047061,1.0
2011047062,5.0
2011047063,6.0
2011047064,20.0
2011047065,3.0
2011047067,11.0
2011047068,10.0
2011047069,6.0
2011047070,10.0
2011047071,4.0
2011047072,2.0
2011047073,5.0
2011047074,15.0
2011047076,1.0
2011047077,5.0
2011047078,81.0
2011047079,10.0
2011047081,10.0
2011047083,1.0
2011047084,5.0
2011047085,5.0
2011047086,11.0
2011047087,5.0
2011047088,5.0
2011047089,12.0
2011047090,5.0
2011047091,5.0
2011047092,7.0
2011047093,20.0
2011047094,17.0
2011047095,8.0
2011047097,25.0
2011047098,42.0
2011047099,0.0
2011047100,62.0
2011047103,6.0
2011047104,7.0
2011047105,10.0
2011047106,29.0
2011047107,20.0
2011047109,14.0
2011047110,5.0
2011047111,8.0
2011047113,5.0
2011047115,6.0
2011047117,12.0
2011047118,1.0
2011047120,13.0
2011047121,4.0
2011047123,21.0
2011047124,55.0
2011047125,80.0
2011047126,10.0
2011047127,15.0
2011047129,19.0
2011047130,5.0
2011047131,6.0
2011047132,5.0
2011047133,13.0
2011047134,40.0
2011047222,22.0
2011047288,2.0
2011047290,2.0
2011047291,14.0
2011047294,2.0
2011047295,5.0
2011047296,5.0
2011047297,5.0
2011047298,15.0
2011047301,26.0
2011047304,0.0
2011047305,8.0
2011047306,20.0
2011047307,20.0
2011047308,2.0
2011047310,3.0
2011047311,17.0
2011047312,22.0
2011047313,15.0
2011047315,3.0
2011047587,7.0
2011047804,30.0
2011047805,7.0
2011047806,13.0
2011047808,6.0
2011047809,20.0
2011047811,10.0
2011047921,24.0
2011048066,52.0
2011048068,11.0
2011048233,26.0
2011048234,15.0
2011048316,42.0
2011048409,9.0
2011048410,28.0
2011048412,11.0
2011048413,17.0
2011048415,9.0
2011048416,8.0
2011048554,4.0
2011048555,1.0
2011048556,36.0
2011048582,5.0
2011048586,1.0
2011048587,30.0
2011048658,0.0
2011048660,8.0
