,,crime_crime_Aggravated Assault Firearm,crime_crime_Aggravated Assault No Firearm,crime_crime_All Other Offenses,crime_crime_Arson,crime_crime_Burglary Non-Residential,crime_crime_Burglary Residential,crime_crime_DRIVING UNDER THE INFLUENCE,crime_crime_Disorderly Conduct,crime_crime_Embezzlement,crime_crime_Forgery and Counterfeiting,crime_crime_Fraud,crime_crime_Gambling Violations,crime_crime_Homicide - Criminal,crime_crime_Homicide - Criminal ,crime_crime_Homicide - Gross Negligence,crime_crime_Homicide - Justifiable ,crime_crime_Liquor Law Violations,crime_crime_Motor Vehicle Theft,crime_crime_Narcotic / Drug Law Violations,crime_crime_Offenses Against Family and Children,crime_crime_Other Assaults,crime_crime_Other Sex Offenses (Not Commercialized),crime_crime_Prostitution and Commercialized Vice,crime_crime_Public Drunkenness,crime_crime_Rape,crime_crime_Receiving Stolen Property,crime_crime_Robbery Firearm,crime_crime_Robbery No Firearm,crime_crime_Theft from Vehicle,crime_crime_Thefts,crime_crime_Vagrancy/Loitering,crime_crime_Vandalism/Criminal Mischief,crime_crime_Weapon Violations,crime_total,crash_crash_AUTOMOBILE_COUNT,crash_crash_BELTED_DEATH_COUNT,crash_crash_BELTED_SUSP_SERIOUS_INJ_COUNT,crash_crash_BICYCLE_COUNT,crash_crash_BICYCLE_DEATH_COUNT,crash_crash_BICYCLE_SUSP_SERIOUS_INJ_COUNT,crash_crash_BUS_COUNT,crash_crash_CHLDPAS_DEATH_COUNT,crash_crash_CHLDPAS_SUSP_SERIOUS_INJ_COUNT,crash_crash_COMM_VEH_COUNT,crash_crash_DRIVER_COUNT_16YR,crash_crash_DRIVER_COUNT_17YR,crash_crash_DRIVER_COUNT_18YR,crash_crash_DRIVER_COUNT_19YR,crash_crash_DRIVER_COUNT_20YR,crash_crash_DRIVER_COUNT_50_64YR,crash_crash_DRIVER_COUNT_65_74YR,crash_crash_DRIVER_COUNT_75PLUS,crash_crash_FATAL_COUNT,crash_crash_HEAVY_TRUCK_COUNT,crash_crash_HORSE_BUGGY_COUNT,crash_crash_INJURY_COUNT,crash_crash_MCYCLE_DEATH_COUNT,crash_crash_MCYCLE_SUSP_SERIOUS_INJ_COUNT,crash_crash_MOTORCYCLE_COUNT,crash_crash_NONMOTR_COUNT,crash_crash_NONMOTR_DEATH_COUNT,crash_crash_NONMOTR_SUSP_SERIOUS_INJ_COUNT,crash_crash_PED_COUNT,crash_crash_PED_DEATH_COUNT,crash_crash_PED_SUSP_SERIOUS_INJ_COUNT,crash_crash_PERSON_COUNT,crash_crash_POSSIBLE_INJ_COUNT,crash_crash_SMALL_TRUCK_COUNT,crash_crash_SUSP_MINOR_INJ_COUNT,crash_crash_SUSP_SERIOUS_INJ_COUNT,crash_crash_SUV_COUNT,crash_crash_TOT_INJ_COUNT,crash_crash_UNB_DEATH_COUNT,crash_crash_UNB_SUSP_SERIOUS_INJ_COUNT,crash_crash_UNBELTED_OCC_COUNT,crash_crash_UNK_INJ_DEG_COUNT,crash_crash_UNK_INJ_PER_COUNT,crash_crash_VAN_COUNT,crash_crash_VEHICLE_COUNT,crash_crash_COLLISION_TYPE_0,crash_crash_COLLISION_TYPE_1,crash_crash_COLLISION_TYPE_2,crash_crash_COLLISION_TYPE_3,crash_crash_COLLISION_TYPE_4,crash_crash_COLLISION_TYPE_5,crash_crash_COLLISION_TYPE_6,crash_crash_COLLISION_TYPE_7,crash_crash_COLLISION_TYPE_8,crash_crash_COLLISION_TYPE_9,crash_crash_COLLISION_TYPE_98,crash_crash_COLLISION_TYPE_99,crash_crash_ILLUMINATION_1.0,crash_crash_ILLUMINATION_2.0,crash_crash_ILLUMINATION_3.0,crash_crash_ILLUMINATION_4.0,crash_crash_ILLUMINATION_5.0,crash_crash_ILLUMINATION_6.0,crash_crash_ILLUMINATION_8.0,crash_crash_ILLUMINATION_9.0,crash_crash_ILLUMINATION_nan,crash_crash_INTERSECT_TYPE_0,crash_crash_INTERSECT_TYPE_1,crash_crash_INTERSECT_TYPE_10,crash_crash_INTERSECT_TYPE_11,crash_crash_INTERSECT_TYPE_12,crash_crash_INTERSECT_TYPE_2,crash_crash_INTERSECT_TYPE_3,crash_crash_INTERSECT_TYPE_5,crash_crash_INTERSECT_TYPE_6,crash_crash_INTERSECT_TYPE_7,crash_crash_INTERSECT_TYPE_9,crash_crash_LOCATION_TYPE_0,crash_crash_LOCATION_TYPE_1,crash_crash_LOCATION_TYPE_2,crash_crash_LOCATION_TYPE_3,crash_crash_LOCATION_TYPE_4,crash_crash_LOCATION_TYPE_5,crash_crash_LOCATION_TYPE_6,crash_crash_LOCATION_TYPE_7,crash_crash_LOCATION_TYPE_8,crash_crash_LOCATION_TYPE_99,crash_crash_MAX_SEVERITY_LEVEL_0,crash_crash_MAX_SEVERITY_LEVEL_1,crash_crash_MAX_SEVERITY_LEVEL_2,crash_crash_MAX_SEVERITY_LEVEL_3,crash_crash_MAX_SEVERITY_LEVEL_4,crash_crash_MAX_SEVERITY_LEVEL_8,crash_crash_MAX_SEVERITY_LEVEL_9,crash_crash_RELATION_TO_ROAD_1,crash_crash_RELATION_TO_ROAD_2,crash_crash_RELATION_TO_ROAD_3,crash_crash_RELATION_TO_ROAD_4,crash_crash_RELATION_TO_ROAD_5,crash_crash_RELATION_TO_ROAD_6,crash_crash_RELATION_TO_ROAD_7,crash_crash_RELATION_TO_ROAD_9,crash_crash_ROAD_CONDITION_0,crash_crash_ROAD_CONDITION_1,crash_crash_ROAD_CONDITION_2,crash_crash_ROAD_CONDITION_3,crash_crash_ROAD_CONDITION_4,crash_crash_ROAD_CONDITION_5,crash_crash_ROAD_CONDITION_6,crash_crash_ROAD_CONDITION_7,crash_crash_ROAD_CONDITION_8,crash_crash_ROAD_CONDITION_9,crash_crash_ROAD_CONDITION_98,crash_crash_ROAD_CONDITION_99,crash_crash_TCD_TYPE_0,crash_crash_TCD_TYPE_1,crash_crash_TCD_TYPE_2,crash_crash_TCD_TYPE_3,crash_crash_TCD_TYPE_4,crash_crash_TCD_TYPE_5,crash_crash_TCD_TYPE_6,crash_crash_TCD_TYPE_7,crash_crash_TCD_TYPE_8,crash_crash_TCD_TYPE_9,crash_crash_URBAN_RURAL_3,crash_crash_WEATHER1_10,crash_crash_WEATHER1_2,crash_crash_WEATHER1_3,crash_crash_WEATHER1_4,crash_crash_WEATHER1_5,crash_crash_WEATHER1_6,crash_crash_WEATHER1_7,crash_crash_WEATHER1_8,crash_crash_WEATHER1_9,crash_crash_WEATHER1_98,crash_crash_WEATHER1_99,crash_total,traffic_stop_subject_race_asian/pacific islander,traffic_stop_subject_race_black,traffic_stop_subject_race_hispanic,traffic_stop_subject_race_other,traffic_stop_subject_race_unknown,traffic_stop_subject_race_white,traffic_stop_subject_sex_female,traffic_stop_subject_sex_male,traffic_stop_type_pedestrian,traffic_stop_type_vehicular,traffic_stop_outcome_arrest,traffic_stop_outcome_none,traffic_stop_contraband_found,traffic_stop_frisk_performed,traffic_stop_search_conducted,traffic_stop_arrest_made,traffic_stop_total
15.0,2017-12-31,9.0,32.0,118.0,6.0,6.0,34.0,9.0,4.0,4.0,0.0,74.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,39.0,0.0,136.0,7.0,7.0,2.0,6.0,0.0,21.0,27.0,69.0,129.0,0.0,92.0,14.0,859.0,97.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,3.0,5.0,1.0,34.0,5.0,2.0,2.0,3.0,0.0,99.0,0.0,0.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,258.0,54.0,7.0,19.0,3.0,53.0,99.0,0.0,1.0,33.0,23.0,10.0,21.0,190.0,1.0,23.0,4.0,0.0,36.0,9.0,2.0,15.0,9.0,0.0,0.0,0.0,45.0,1.0,50.0,0.0,2.0,0.0,1.0,0.0,0.0,49.0,33.0,0.0,0.0,0.0,12.0,1.0,3.0,1.0,0.0,0.0,86.0,2.0,4.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,27.0,2.0,3.0,11.0,31.0,15.0,10.0,76.0,5.0,4.0,7.0,1.0,5.0,1.0,0.0,0.0,69.0,5.0,0.0,0.0,0.0,5.0,4.0,0.0,16.0,0.0,0.0,52.0,1.0,31.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,14.0,0.0,75.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,2049.0,13.0,538.0,156.0,2.0,12.0,260.0,223.0,758.0,314.0,667.0,85.0,896.0,31.0,142.0,121.0,85.0,4303.0
15.0,2018-01-31,15.0,24.0,139.0,4.0,9.0,36.0,12.0,7.0,2.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,41.0,1.0,152.0,11.0,1.0,1.0,5.0,0.0,20.0,23.0,97.0,86.0,0.0,104.0,24.0,905.0,85.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,29.0,5.0,1.0,0.0,1.0,0.0,98.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0,213.0,55.0,12.0,16.0,1.0,45.0,98.0,0.0,0.0,36.0,26.0,5.0,10.0,157.0,1.0,19.0,2.0,1.0,28.0,8.0,1.0,12.0,7.0,1.0,0.0,0.0,42.0,0.0,35.0,1.0,2.0,0.0,0.0,0.0,0.0,42.0,29.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,72.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,13.0,0.0,1.0,11.0,32.0,20.0,3.0,63.0,4.0,0.0,6.0,2.0,4.0,0.0,1.0,0.0,57.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,12.0,1.0,0.0,48.0,1.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6.0,0.0,64.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,2.0,1721.0,8.0,609.0,207.0,6.0,26.0,319.0,312.0,860.0,357.0,818.0,88.0,1087.0,33.0,121.0,152.0,88.0,5091.0
15.0,2018-02-28,14.0,21.0,180.0,5.0,7.0,30.0,11.0,8.0,2.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0,162.0,11.0,1.0,1.0,6.0,0.0,18.0,23.0,74.0,120.0,0.0,108.0,18.0,913.0,84.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,3.0,2.0,2.0,20.0,4.0,2.0,1.0,3.0,0.0,85.0,0.0,0.0,2.0,9.0,1.0,0.0,9.0,1.0,0.0,182.0,42.0,7.0,26.0,0.0,29.0,85.0,0.0,0.0,10.0,17.0,8.0,9.0,137.0,1.0,16.0,3.0,0.0,23.0,7.0,1.0,12.0,9.0,0.0,0.0,0.0,40.0,2.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,33.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,64.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,18.0,1.0,0.0,7.0,31.0,14.0,1.0,55.0,2.0,4.0,6.0,1.0,4.0,0.0,0.0,0.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,33.0,0.0,30.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1.0,0.0,50.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,1.0,1510.0,17.0,530.0,184.0,5.0,24.0,281.0,249.0,792.0,281.0,760.0,80.0,961.0,22.0,85.0,134.0,80.0,4485.0
15.0,2018-03-31,19.0,28.0,161.0,1.0,14.0,31.0,13.0,4.0,3.0,1.0,67.0,0.0,2.0,0.0,0.0,0.0,1.0,16.0,26.0,0.0,159.0,7.0,3.0,1.0,8.0,0.0,18.0,18.0,76.0,135.0,0.0,113.0,11.0,936.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,14.0,1.0,1.0,2.0,0.0,0.0,41.0,0.0,0.0,0.0,14.0,1.0,1.0,13.0,1.0,1.0,119.0,15.0,8.0,8.0,1.0,21.0,41.0,0.0,0.0,7.0,17.0,10.0,7.0,85.0,1.0,6.0,2.0,0.0,11.0,5.0,1.0,9.0,10.0,1.0,0.0,0.0,23.0,0.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,13.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,39.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,2.0,1.0,6.0,10.0,13.0,2.0,36.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,8.0,0.0,0.0,30.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,0.0,35.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,943.0,21.0,617.0,207.0,6.0,24.0,290.0,283.0,881.0,319.0,846.0,67.0,1098.0,27.0,121.0,165.0,67.0,5039.0
15.0,2018-04-30,13.0,32.0,120.0,4.0,5.0,41.0,7.0,4.0,2.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,38.0,0.0,169.0,7.0,5.0,0.0,5.0,0.0,10.0,20.0,97.0,130.0,0.0,117.0,26.0,959.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,4.0,19.0,3.0,0.0,1.0,2.0,0.0,79.0,0.0,0.0,0.0,10.0,0.0,1.0,10.0,0.0,1.0,183.0,28.0,7.0,19.0,4.0,36.0,79.0,0.0,2.0,3.0,28.0,7.0,10.0,127.0,2.0,13.0,1.0,0.0,25.0,3.0,1.0,11.0,7.0,0.0,0.0,0.0,36.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,57.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,1.0,4.0,13.0,13.0,13.0,0.0,50.0,3.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,28.0,0.0,26.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,56.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1369.0,6.0,354.0,108.0,0.0,16.0,143.0,163.0,462.0,184.0,443.0,42.0,585.0,16.0,59.0,87.0,42.0,2710.0
16.0,2014-01-31,5.0,14.0,156.0,0.0,3.0,34.0,6.0,18.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,57.0,2.0,7.0,0.0,3.0,0.0,10.0,6.0,17.0,59.0,4.0,48.0,8.0,517.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,2.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,23.0,4.0,4.0,2.0,12.0,47.0,0.0,0.0,6.0,18.0,5.0,7.0,76.0,1.0,15.0,2.0,0.0,4.0,3.0,0.0,14.0,1.0,1.0,0.0,0.0,17.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,39.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,16.0,9.0,4.0,26.0,7.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,8.0,0.0,0.0,34.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,4.0,0.0,31.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,831.0,7.0,301.0,6.0,1.0,1.0,22.0,91.0,247.0,143.0,195.0,19.0,319.0,3.0,32.0,10.0,19.0,1416.0
16.0,2014-02-28,3.0,12.0,178.0,0.0,5.0,17.0,9.0,6.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,37.0,1.0,2.0,0.0,5.0,0.0,5.0,11.0,17.0,42.0,6.0,27.0,4.0,427.0,50.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,17.0,2.0,0.0,1.0,2.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,97.0,13.0,7.0,2.0,0.0,16.0,32.0,0.0,0.0,7.0,17.0,4.0,4.0,83.0,1.0,12.0,1.0,0.0,7.0,7.0,1.0,13.0,1.0,0.0,0.0,0.0,23.0,1.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,33.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,36.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,1.0,0.0,2.0,11.0,12.0,3.0,25.0,5.0,3.0,6.0,0.0,4.0,0.0,0.0,0.0,26.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,1.0,0.0,34.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,5.0,0.0,35.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,831.0,21.0,1317.0,26.0,7.0,3.0,134.0,430.0,1078.0,595.0,913.0,79.0,1429.0,21.0,97.0,57.0,79.0,6286.0
16.0,2014-03-31,4.0,16.0,153.0,2.0,4.0,25.0,11.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,72.0,5.0,6.0,1.0,3.0,0.0,2.0,7.0,18.0,42.0,1.0,25.0,5.0,460.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,5.0,10.0,6.0,0.0,0.0,2.0,0.0,59.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,155.0,28.0,6.0,5.0,1.0,14.0,59.0,0.0,1.0,8.0,25.0,9.0,6.0,98.0,1.0,23.0,0.0,0.0,10.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,32.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,8.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,41.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,1.0,2.0,18.0,10.0,4.0,36.0,2.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,33.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,39.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1041.0,26.0,1421.0,31.0,10.0,3.0,126.0,464.0,1153.0,615.0,1002.0,77.0,1540.0,14.0,129.0,46.0,77.0,6734.0
16.0,2014-04-30,3.0,14.0,256.0,3.0,4.0,25.0,12.0,8.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,33.0,1.0,71.0,3.0,5.0,0.0,3.0,0.0,10.0,9.0,23.0,66.0,0.0,33.0,5.0,616.0,64.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,10.0,7.0,1.0,1.0,3.0,0.0,54.0,0.0,1.0,4.0,5.0,1.0,1.0,2.0,1.0,0.0,152.0,25.0,8.0,5.0,3.0,21.0,54.0,0.0,1.0,12.0,21.0,5.0,7.0,109.0,0.0,19.0,0.0,0.0,11.0,10.0,1.0,9.0,1.0,0.0,0.0,0.0,32.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,45.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,3.0,5.0,17.0,11.0,1.0,38.0,5.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,35.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,43.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1100.0,31.0,1077.0,28.0,2.0,10.0,165.0,391.0,921.0,527.0,786.0,70.0,1243.0,13.0,101.0,48.0,70.0,5483.0
16.0,2014-05-31,7.0,26.0,207.0,3.0,1.0,27.0,9.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,54.0,2.0,18.0,0.0,4.0,0.0,8.0,8.0,35.0,68.0,1.0,47.0,6.0,583.0,63.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,13.0,6.0,3.0,0.0,2.0,0.0,66.0,0.0,0.0,4.0,6.0,0.0,0.0,5.0,0.0,0.0,174.0,32.0,10.0,6.0,1.0,20.0,66.0,0.0,0.0,9.0,27.0,2.0,8.0,112.0,2.0,24.0,2.0,1.0,6.0,8.0,1.0,12.0,4.0,0.0,0.0,0.0,37.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,54.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,5.0,22.0,15.0,1.0,45.0,8.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,46.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,52.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1246.0,14.0,1475.0,16.0,3.0,10.0,149.0,525.0,1142.0,716.0,951.0,100.0,1567.0,28.0,121.0,73.0,100.0,6990.0
16.0,2014-06-30,7.0,26.0,311.0,1.0,6.0,20.0,7.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,0.0,82.0,1.0,18.0,1.0,6.0,0.0,5.0,9.0,36.0,68.0,2.0,45.0,3.0,709.0,59.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,1.0,18.0,5.0,1.0,0.0,1.0,0.0,63.0,0.0,2.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,166.0,27.0,12.0,6.0,2.0,25.0,63.0,0.0,0.0,2.0,28.0,5.0,9.0,113.0,2.0,23.0,0.0,1.0,16.0,3.0,1.0,6.0,2.0,1.0,0.0,0.0,42.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,13.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,50.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,2.0,5.0,14.0,18.0,0.0,47.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,37.0,0.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,50.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1185.0,24.0,1226.0,19.0,3.0,7.0,134.0,426.0,987.0,690.0,723.0,90.0,1323.0,18.0,80.0,48.0,90.0,5888.0
16.0,2014-07-31,7.0,15.0,270.0,2.0,7.0,14.0,7.0,15.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,1.0,62.0,2.0,31.0,1.0,2.0,1.0,11.0,14.0,26.0,69.0,11.0,42.0,4.0,656.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,16.0,4.0,1.0,0.0,4.0,0.0,53.0,0.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,0.0,163.0,22.0,3.0,5.0,1.0,18.0,53.0,0.0,0.0,3.0,25.0,12.0,8.0,111.0,1.0,23.0,1.0,0.0,11.0,6.0,2.0,7.0,4.0,1.0,0.0,0.0,42.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,35.0,9.0,0.0,0.0,0.0,7.0,1.0,0.0,3.0,1.0,0.0,51.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,1.0,5.0,14.0,15.0,4.0,45.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1153.0,26.0,1286.0,26.0,0.0,7.0,113.0,426.0,1032.0,739.0,719.0,76.0,1382.0,16.0,113.0,47.0,76.0,6084.0
16.0,2014-08-31,8.0,13.0,183.0,3.0,5.0,25.0,5.0,27.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,59.0,4.0,22.0,0.0,3.0,0.0,5.0,8.0,29.0,55.0,16.0,30.0,4.0,546.0,62.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,2.0,18.0,6.0,0.0,1.0,6.0,0.0,70.0,1.0,0.0,4.0,7.0,0.0,0.0,3.0,0.0,0.0,156.0,43.0,8.0,4.0,2.0,27.0,70.0,0.0,0.0,8.0,21.0,9.0,11.0,122.0,2.0,22.0,1.0,1.0,17.0,7.0,1.0,9.0,3.0,0.0,0.0,0.0,45.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,18.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,58.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,1.0,2.0,4.0,24.0,12.0,2.0,51.0,2.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,41.0,0.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,59.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1306.0,18.0,1248.0,18.0,2.0,5.0,108.0,394.0,1004.0,702.0,697.0,54.0,1345.0,13.0,108.0,46.0,54.0,5816.0
